Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Product Brand,Product Name,Shipping Time
1524,"CA-2016-144806",2016-12-06 00:00:00.000,2016-12-11 00:00:00.000,"Standard Class","GH-14425","Gary Hwang","Consumer","United States","Tucson","Arizona","85705","West","OFF-PA-10003039","Office Supplies","Paper",198.272,"Xerox","Xerox",5
1531,"CA-2016-103793",2016-03-26 00:00:00.000,2016-03-31 00:00:00.000,"Standard Class","BV-11245","Benjamin Venier","Corporate","United States","Miami","Florida","33142","South","OFF-PA-10001125","Office Supplies","Paper",74.352,"Xerox","Xerox",5
1547,"CA-2016-111395",2016-11-23 00:00:00.000,2016-11-27 00:00:00.000,"Standard Class","VB-21745","Victoria Brennan","Corporate","United States","San Antonio","Texas","78207","Central","OFF-PA-10000994","Office Supplies","Paper",335.52,"Xerox","Xerox",4
1552,"CA-2017-159345",2017-06-17 00:00:00.000,2017-06-22 00:00:00.000,"Standard Class","IG-15085","Ivan Gibson","Consumer","United States","San Diego","California","92024","West","OFF-PA-10000806","Office Supplies","Paper",111.96,"Xerox","Xerox",5
1578,"CA-2017-154403",2017-05-23 00:00:00.000,2017-05-27 00:00:00.000,"Standard Class","AP-10720","Anne Pryor","Home Office","United States","Florence","Alabama","35630","South","OFF-PA-10001526","Office Supplies","Paper",4.98,"Xerox","Xerox",4
1587,"CA-2016-131338",2016-08-09 00:00:00.000,2016-08-12 00:00:00.000,"First Class","NP-18325","Naresj Patel","Consumer","United States","New York City","New York","10024","East","OFF-PA-10001357","Office Supplies","Paper",143.7,"Xerox","Xerox",3
1598,"CA-2018-158876",2018-11-19 00:00:00.000,2018-11-21 00:00:00.000,"Second Class","AB-10150","Aimee Bixby","Consumer","United States","Carrollton","Texas","75007","Central","OFF-PA-10000308","Office Supplies","Paper",16.896,"Xerox","Xerox",2
1632,"CA-2017-106530",2017-05-08 00:00:00.000,2017-05-08 00:00:00.000,"Same Day","CL-12565","Clay Ludtke","Consumer","United States","Cleveland","Ohio","44105","East","OFF-PA-10002986","Office Supplies","Paper",10.688,"Xerox","Xerox",0
1633,"CA-2017-106530",2017-05-08 00:00:00.000,2017-05-08 00:00:00.000,"Same Day","CL-12565","Clay Ludtke","Consumer","United States","Cleveland","Ohio","44105","East","OFF-PA-10004451","Office Supplies","Paper",10.368,"Xerox","Xerox",0
1636,"CA-2015-168984",2015-11-26 00:00:00.000,2015-12-02 00:00:00.000,"Standard Class","NW-18400","Natalie Webber","Consumer","United States","Tigard","Oregon","97224","West","OFF-PA-10001166","Office Supplies","Paper",15.552,"Xerox","Xerox",6
1651,"CA-2015-135699",2015-08-29 00:00:00.000,2015-08-29 00:00:00.000,"Same Day","HH-15010","Hilary Holden","Corporate","United States","San Francisco","California","94110","West","OFF-PA-10004475","Office Supplies","Paper",109.92,"Xerox","Xerox",0
1652,"CA-2015-135699",2015-08-29 00:00:00.000,2015-08-29 00:00:00.000,"Same Day","HH-15010","Hilary Holden","Corporate","United States","San Francisco","California","94110","West","OFF-PA-10003001","Office Supplies","Paper",13.36,"Xerox","Xerox",0
1668,"CA-2017-128531",2017-11-24 00:00:00.000,2017-11-26 00:00:00.000,"Second Class","NS-18505","Neola Schneider","Consumer","United States","Dallas","Texas","75217","Central","OFF-PA-10000167","Office Supplies","Paper",74.352,"Xerox","Xerox",2
1683,"US-2017-101497",2017-09-29 00:00:00.000,2017-10-01 00:00:00.000,"Second Class","PS-18760","Pamela Stobb","Consumer","United States","Los Angeles","California","90008","West","OFF-PA-10000176","Office Supplies","Paper",18.97,"Xerox","Xerox",2
1688,"CA-2018-143798",2018-12-10 00:00:00.000,2018-12-12 00:00:00.000,"First Class","AW-10840","Anthony Witt","Consumer","United States","Philadelphia","Pennsylvania","19140","East","OFF-PA-10000788","Office Supplies","Paper",10.368,"Xerox","Xerox",2
1732,"CA-2015-125136",2015-09-28 00:00:00.000,2015-10-03 00:00:00.000,"Standard Class","KD-16495","Keith Dawkins","Corporate","United States","Fayetteville","North Carolina","28314","South","OFF-PA-10001804","Office Supplies","Paper",10.688,"Xerox","Xerox",5
1742,"CA-2018-152807",2018-10-30 00:00:00.000,2018-11-03 00:00:00.000,"Standard Class","MC-18100","Mick Crebagga","Consumer","United States","Philadelphia","Pennsylvania","19140","East","OFF-PA-10004355","Office Supplies","Paper",20.736,"Xerox","Xerox",4
1749,"US-2015-157406",2015-04-25 00:00:00.000,2015-04-29 00:00:00.000,"Standard Class","DA-13450","Dianna Arnett","Home Office","United States","Houston","Texas","77095","Central","OFF-PA-10003543","Office Supplies","Paper",10.368,"Xerox","Xerox",4
1754,"CA-2018-116715",2018-12-02 00:00:00.000,2018-12-05 00:00:00.000,"First Class","VW-21775","Victoria Wilson","Corporate","United States","San Francisco","California","94122","West","OFF-PA-10004475","Office Supplies","Paper",109.92,"Xerox","Xerox",3
1755,"CA-2018-116715",2018-12-02 00:00:00.000,2018-12-05 00:00:00.000,"First Class","VW-21775","Victoria Wilson","Corporate","United States","San Francisco","California","94122","West","OFF-PA-10003893","Office Supplies","Paper",8.56,"Xerox","Xerox",3
1756,"CA-2016-135622",2016-12-08 00:00:00.000,2016-12-11 00:00:00.000,"Second Class","TT-21460","Tonja Turnell","Home Office","United States","Fort Worth","Texas","76106","Central","OFF-PA-10000100","Office Supplies","Paper",360.712,"Xerox","Xerox",3
1778,"CA-2016-105347",2016-11-24 00:00:00.000,2016-11-28 00:00:00.000,"Standard Class","DP-13000","Darren Powers","Consumer","United States","Los Angeles","California","90004","West","OFF-PA-10000675","Office Supplies","Paper",368.91,"Xerox","Xerox",4
1784,"CA-2018-166317",2018-09-22 00:00:00.000,2018-09-26 00:00:00.000,"Standard Class","JE-15610","Jim Epp","Corporate","United States","Milwaukee","Wisconsin","53209","Central","OFF-PA-10004475","Office Supplies","Paper",219.84,"Xerox","Xerox",4
1807,"US-2017-116729",2017-12-25 00:00:00.000,2017-12-28 00:00:00.000,"First Class","GK-14620","Grace Kelly","Corporate","United States","Los Angeles","California","90049","West","OFF-PA-10002005","Office Supplies","Paper",45.36,"Xerox","Xerox",3
1811,"CA-2017-165484",2017-10-23 00:00:00.000,2017-10-29 00:00:00.000,"Standard Class","HK-14890","Heather Kirkland","Corporate","United States","Chicago","Illinois","60610","Central","OFF-PA-10000595","Office Supplies","Paper",54.816,"Xerox","Xerox",6
1824,"CA-2017-168956",2017-02-16 00:00:00.000,2017-02-20 00:00:00.000,"Standard Class","EA-14035","Erin Ashbrook","Corporate","United States","Chicago","Illinois","60623","Central","OFF-PA-10000809","Office Supplies","Paper",5.184,"Xerox","Xerox",4
1829,"US-2016-140851",2016-07-13 00:00:00.000,2016-07-15 00:00:00.000,"Second Class","ND-18460","Neil Ducich","Corporate","United States","Macon","Georgia","31204","South","OFF-PA-10000019","Office Supplies","Paper",38.88,"Xerox","Xerox",2
1835,"CA-2018-162691",2018-08-01 00:00:00.000,2018-08-07 00:00:00.000,"Standard Class","AS-10045","Aaron Smayling","Corporate","United States","Austin","Texas","78745","Central","OFF-PA-10003729","Office Supplies","Paper",36.288,"Xerox","Xerox",6
1841,"CA-2015-117345",2015-08-01 00:00:00.000,2015-08-05 00:00:00.000,"Standard Class","BF-10975","Barbara Fisher","Corporate","United States","Charlotte","North Carolina","28205","South","OFF-PA-10002377","Office Supplies","Paper",78.304,"Xerox","Xerox",4
1846,"US-2018-158512",2018-01-12 00:00:00.000,2018-01-17 00:00:00.000,"Second Class","DA-13450","Dianna Arnett","Home Office","United States","Washington","District of Columbia","20016","East","OFF-PA-10001804","Office Supplies","Paper",40.08,"Xerox","Xerox",5
1852,"CA-2016-160472",2016-07-20 00:00:00.000,2016-07-25 00:00:00.000,"Second Class","RK-19300","Ralph Kennedy","Consumer","United States","South Bend","Indiana","46614","Central","OFF-PA-10000528","Office Supplies","Paper",26.4,"Xerox","Xerox",5
1868,"CA-2016-127110",2016-06-25 00:00:00.000,2016-07-01 00:00:00.000,"Standard Class","CH-12070","Cathy Hwang","Home Office","United States","Philadelphia","Pennsylvania","19143","East","OFF-PA-10003309","Office Supplies","Paper",31.104,"Xerox","Xerox",6
1870,"CA-2017-148201",2017-08-26 00:00:00.000,2017-08-29 00:00:00.000,"Second Class","CC-12145","Charles Crestani","Consumer","United States","Seattle","Washington","98103","West","OFF-PA-10000019","Office Supplies","Paper",6.48,"Xerox","Xerox",3
1891,"CA-2015-157623",2015-03-14 00:00:00.000,2015-03-18 00:00:00.000,"Standard Class","DK-13225","Dean Katz","Corporate","United States","Huntington Beach","California","92646","West","OFF-PA-10001204","Office Supplies","Paper",10.56,"Xerox","Xerox",4
1903,"CA-2018-167094",2018-10-21 00:00:00.000,2018-10-22 00:00:00.000,"First Class","DK-12835","Damala Kotsonis","Corporate","United States","Springfield","Oregon","97477","West","OFF-PA-10003953","Office Supplies","Paper",5.184,"Xerox","Xerox",1
1912,"CA-2018-121503",2018-07-03 00:00:00.000,2018-07-06 00:00:00.000,"Second Class","FH-14275","Frank Hawley","Corporate","United States","Houston","Texas","77041","Central","OFF-PA-10001878","Office Supplies","Paper",273.896,"Xerox","Xerox",3
1925,"CA-2018-126865",2018-12-05 00:00:00.000,2018-12-07 00:00:00.000,"Second Class","NP-18325","Naresj Patel","Consumer","United States","San Diego","California","92024","West","OFF-PA-10003039","Office Supplies","Paper",92.94,"Xerox","Xerox",2
1929,"US-2018-101539",2018-03-16 00:00:00.000,2018-03-18 00:00:00.000,"Second Class","VM-21685","Valerie Mitchum","Home Office","United States","Seattle","Washington","98105","West","OFF-PA-10001972","Office Supplies","Paper",6.48,"Xerox","Xerox",2
1946,"CA-2017-108581",2017-06-20 00:00:00.000,2017-06-26 00:00:00.000,"Standard Class","EA-14035","Erin Ashbrook","Corporate","United States","Carrollton","Texas","75007","Central","OFF-PA-10000809","Office Supplies","Paper",10.368,"Xerox","Xerox",6
1958,"CA-2018-157987",2018-09-02 00:00:00.000,2018-09-06 00:00:00.000,"Standard Class","AC-10615","Ann Chong","Corporate","United States","New York City","New York","10009","East","OFF-PA-10003893","Office Supplies","Paper",17.12,"Xerox","Xerox",4
1964,"CA-2018-110905",2018-09-10 00:00:00.000,2018-09-15 00:00:00.000,"Second Class","RW-19690","Robert Waldorf","Consumer","United States","Springfield","Missouri","65807","Central","OFF-PA-10002586","Office Supplies","Paper",24.9,"Xerox","Xerox",5
1969,"CA-2018-165841",2018-12-21 00:00:00.000,2018-12-28 00:00:00.000,"Standard Class","DB-13210","Dean Braden","Consumer","United States","Paterson","New Jersey","7501","East","OFF-PA-10001144","Office Supplies","Paper",166.44,"Xerox","Xerox",7
1991,"CA-2016-127509",2016-11-09 00:00:00.000,2016-11-13 00:00:00.000,"Standard Class","AS-10090","Adam Shillingsburg","Consumer","United States","Springfield","Missouri","65807","Central","OFF-PA-10002160","Office Supplies","Paper",17.34,"Xerox","Xerox",4
2039,"CA-2016-122287",2016-06-18 00:00:00.000,2016-06-23 00:00:00.000,"Standard Class","SN-20560","Skye Norling","Home Office","United States","Peoria","Arizona","85345","West","OFF-PA-10001661","Office Supplies","Paper",11.952,"Xerox","Xerox",5
2045,"CA-2015-129168",2015-08-17 00:00:00.000,2015-08-23 00:00:00.000,"Standard Class","KB-16585","Ken Black","Corporate","United States","Houston","Texas","77095","Central","OFF-PA-10001639","Office Supplies","Paper",15.552,"Xerox","Xerox",6
2063,"CA-2015-106439",2015-10-31 00:00:00.000,2015-11-04 00:00:00.000,"Standard Class","GG-14650","Greg Guthrie","Corporate","United States","Los Angeles","California","90049","West","OFF-PA-10000477","Office Supplies","Paper",64.74,"Xerox","Xerox",4
2079,"CA-2018-140676",2018-09-12 00:00:00.000,2018-09-15 00:00:00.000,"First Class","BF-11080","Bart Folk","Consumer","United States","Baltimore","Maryland","21215","East","OFF-PA-10004243","Office Supplies","Paper",94.85,"Xerox","Xerox",3
2104,"CA-2018-167101",2018-03-24 00:00:00.000,2018-03-28 00:00:00.000,"Second Class","BM-11650","Brian Moss","Corporate","United States","New York City","New York","10009","East","OFF-PA-10000357","Office Supplies","Paper",221.92,"Xerox","Xerox",4
2106,"US-2015-167633",2015-09-30 00:00:00.000,2015-10-05 00:00:00.000,"Standard Class","BW-11200","Ben Wallace","Consumer","United States","Boynton Beach","Florida","33437","South","OFF-PA-10004888","Office Supplies","Paper",15.552,"Xerox","Xerox",5
2108,"CA-2016-164882",2016-10-31 00:00:00.000,2016-10-31 00:00:00.000,"Same Day","SG-20080","Sandra Glassco","Consumer","United States","Redlands","California","92374","West","OFF-PA-10000157","Office Supplies","Paper",19.98,"Xerox","Xerox",0
2129,"CA-2016-134859",2016-10-04 00:00:00.000,2016-10-09 00:00:00.000,"Standard Class","JK-16120","Julie Kriz","Home Office","United States","Philadelphia","Pennsylvania","19134","East","OFF-PA-10001293","Office Supplies","Paper",20.736,"Xerox","Xerox",5
2153,"CA-2016-123505",2016-11-22 00:00:00.000,2016-11-26 00:00:00.000,"Standard Class","AR-10540","Andy Reiter","Consumer","United States","Quincy","Massachusetts","2169","East","OFF-PA-10002586","Office Supplies","Paper",14.94,"Xerox","Xerox",4
2176,"CA-2017-125738",2017-10-15 00:00:00.000,2017-10-21 00:00:00.000,"Standard Class","PB-18805","Patrick Bzostek","Home Office","United States","Salt Lake City","Utah","84106","West","OFF-PA-10000740","Office Supplies","Paper",45.68,"Xerox","Xerox",6
2177,"CA-2017-125738",2017-10-15 00:00:00.000,2017-10-21 00:00:00.000,"Standard Class","PB-18805","Patrick Bzostek","Home Office","United States","Salt Lake City","Utah","84106","West","OFF-PA-10003001","Office Supplies","Paper",60.12,"Xerox","Xerox",6
2194,"CA-2017-128412",2017-12-10 00:00:00.000,2017-12-17 00:00:00.000,"Standard Class","AP-10915","Arthur Prichep","Consumer","United States","Seattle","Washington","98105","West","OFF-PA-10001125","Office Supplies","Paper",123.92,"Xerox","Xerox",7
2199,"CA-2016-135363",2016-03-28 00:00:00.000,2016-04-02 00:00:00.000,"Standard Class","CK-12205","Chloris Kastensmidt","Consumer","United States","Philadelphia","Pennsylvania","19120","East","OFF-PA-10003177","Office Supplies","Paper",15.552,"Xerox","Xerox",5
2225,"CA-2018-121909",2018-07-31 00:00:00.000,2018-08-05 00:00:00.000,"Standard Class","EA-14035","Erin Ashbrook","Corporate","United States","Philadelphia","Pennsylvania","19134","East","OFF-PA-10003790","Office Supplies","Paper",54.816,"Xerox","Xerox",5
2248,"CA-2016-116092",2016-02-15 00:00:00.000,2016-02-18 00:00:00.000,"Second Class","JM-16195","Justin MacKendrick","Consumer","United States","Los Angeles","California","90004","West","OFF-PA-10004285","Office Supplies","Paper",13.36,"Xerox","Xerox",3
2252,"CA-2016-116092",2016-02-15 00:00:00.000,2016-02-18 00:00:00.000,"Second Class","JM-16195","Justin MacKendrick","Consumer","United States","Los Angeles","California","90004","West","OFF-PA-10000477","Office Supplies","Paper",19.44,"Xerox","Xerox",3
2253,"CA-2017-117849",2017-04-15 00:00:00.000,2017-04-17 00:00:00.000,"Second Class","JK-16120","Julie Kriz","Home Office","United States","San Diego","California","92105","West","OFF-PA-10004327","Office Supplies","Paper",143.7,"Xerox","Xerox",2
2267,"CA-2018-149146",2018-10-12 00:00:00.000,2018-10-12 00:00:00.000,"Same Day","SM-20320","Sean Miller","Home Office","United States","Monroe","North Carolina","28110","South","OFF-PA-10003919","Office Supplies","Paper",7.968,"Xerox","Xerox",0
2268,"CA-2018-137470",2018-09-17 00:00:00.000,2018-09-17 00:00:00.000,"Same Day","TP-21415","Tom Prescott","Consumer","United States","Seattle","Washington","98115","West","OFF-PA-10002001","Office Supplies","Paper",12.96,"Xerox","Xerox",0
2269,"CA-2018-105480",2018-12-20 00:00:00.000,2018-12-26 00:00:00.000,"Standard Class","DK-13225","Dean Katz","Corporate","United States","Rochester","New York","14609","East","OFF-PA-10002787","Office Supplies","Paper",6.48,"Xerox","Xerox",6
2286,"CA-2017-112676",2017-05-05 00:00:00.000,2017-05-08 00:00:00.000,"First Class","PJ-18835","Patrick Jones","Corporate","United States","Murfreesboro","Tennessee","37130","South","OFF-PA-10003971","Office Supplies","Paper",14.352,"Xerox","Xerox",3
2293,"CA-2016-149342",2016-04-20 00:00:00.000,2016-04-25 00:00:00.000,"Standard Class","TS-21160","Theresa Swint","Corporate","United States","Columbus","Georgia","31907","South","OFF-PA-10001166","Office Supplies","Paper",12.96,"Xerox","Xerox",5
2307,"CA-2016-160794",2016-08-06 00:00:00.000,2016-08-08 00:00:00.000,"First Class","MS-17980","Michael Stewart","Corporate","United States","Houston","Texas","77041","Central","OFF-PA-10004156","Office Supplies","Paper",27.216,"Xerox","Xerox",2
2328,"CA-2016-105102",2016-09-15 00:00:00.000,2016-09-19 00:00:00.000,"Second Class","BM-11575","Brendan Murry","Corporate","United States","New York City","New York","10035","East","OFF-PA-10002365","Office Supplies","Paper",12.96,"Xerox","Xerox",4
2334,"CA-2018-169285",2018-03-21 00:00:00.000,2018-03-25 00:00:00.000,"Standard Class","RW-19690","Robert Waldorf","Consumer","United States","Lafayette","Indiana","47905","Central","OFF-PA-10004971","Office Supplies","Paper",5.78,"Xerox","Xerox",4
2338,"CA-2015-110639",2015-08-23 00:00:00.000,2015-08-23 00:00:00.000,"Same Day","RH-19495","Rick Hansen","Consumer","United States","New York City","New York","10009","East","OFF-PA-10003936","Office Supplies","Paper",25.92,"Xerox","Xerox",0
2361,"US-2015-148838",2015-03-17 00:00:00.000,2015-03-21 00:00:00.000,"Standard Class","CP-12340","Christine Phan","Corporate","United States","New York City","New York","10024","East","OFF-PA-10002960","Office Supplies","Paper",34.86,"Xerox","Xerox",4
2362,"US-2015-148838",2015-03-17 00:00:00.000,2015-03-21 00:00:00.000,"Standard Class","CP-12340","Christine Phan","Corporate","United States","New York City","New York","10024","East","OFF-PA-10000919","Office Supplies","Paper",155.04,"Xerox","Xerox",4
